Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Actual Tested Testgroup,Vehicle Type,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Displacement (L),Axle Ratio,PWR,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),FuelEco,FE_UNIT,Averaging Method Cd,Averging Method Desc
2022,FOMOCO,FMX,Ford,Mustang,K5204504,0,KFMXV02.3VJY,Car,310,4,KCGZN3N311,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,31.9,1,Not eqipped,KFMX10072928,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.3,3.55,0.0775,,,236,,37.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang,K5204504,0,KFMXV02.3VJY,Car,310,4,KCGZN3N311,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,31.9,1,Not eqipped,KFMX10072929,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.3,3.55,0.0775,,,351,,25.3,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang,K5204504,0,KFMXV02.3VJY,Car,310,4,KCGZN3N311,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,31.9,1,Not eqipped,KFMX10072930,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.3,3.55,0.0775,,,226,,39.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang,K5501289,0,LFMXV05.0VKN,Car,460,8,KCGZMFN511,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,29.1,1,Not eqipped,KFMX10060696,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,5,3.73,0.108235294,0.0254909,0.384208,410.006,0.0250552,21.8,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang,K5501289,0,LFMXV05.0VKN,Car,460,8,KCGZMFN511,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,29.1,1,Not eqipped,LFMX91004469,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5,3.73,0.108235294,0.0474843,0.5958333,502.997781,0.0135271,17.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang,K5501289,0,LFMXV05.0VKN,Car,460,8,KCGZMFN511,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,29.1,1,Not eqipped,LFMX91004472,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5,3.73,0.108235294,0.0565664,0.4444886,288.0890109,0.0109228,30.8,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang,K5501289,0,LFMXV05.0VKN,Car,460,8,KCGZMFN511,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,29.1,1,Not eqipped,LFMX91004490,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5,3.73,0.108235294,0.0489356,0.6905782,502.3951562,0.0135202,17.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang,M5100022,0,MFMXV05.0VKN,Car,460,8,MCGZWUN105,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,29.5,1,Not eqipped,MFMX10067677,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5,3.73,0.108235294,0.0404481,1.1361,509.294,0.0093067,17.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang,M5100022,0,MFMXV05.0VKN,Car,460,8,MCGZWUN105,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,29.5,1,Not eqipped,MFMX10067678,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5,3.73,0.108235294,0.0383707,0.465698,283.98,0.0053775,31.3,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang Mach-E AWD,MMA41947,0,NFMXV00.0B3A,Car,266,,NCGWC2NA06,OT,Other,1,N,All Wheel Drive,2,Top gear ratio < 1,5000,109.4,1,Not eqipped,NFMX10071957,MFR,No,81,Charge Depleting UDDS,62,Electricity,CD,0.001,9.05,0.0532,,,,,23.8,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Mustang Mach-E AWD,MMA41947,0,NFMXV00.0B3A,Car,266,,NCGWC2NA06,OT,Other,1,N,All Wheel Drive,2,Top gear ratio < 1,5000,109.4,1,Not eqipped,NFMX10071958,MFR,No,84,Charge Depleting Highway,62,Electricity,CD,0.001,9.05,0.0532,,,,,27.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Navigator,NEL00001,0,NFMXT03.54HF,Truck,400,6,NTB9URNA10,SA,Semi-Automatic,10,Y,Part-time 4-Wheel Drive,2,Top gear ratio < 1,6500,25.7,1,Not eqipped,NFMX10073090,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.5,3.73,0.061538462,0.0191301,0.587304,463.396,0.00982,19.2,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Navigator,NEL00001,0,NFMXT03.54HF,Truck,400,6,NTB9URNA10,SA,Semi-Automatic,10,Y,Part-time 4-Wheel Drive,2,Top gear ratio < 1,6500,25.7,1,Not eqipped,NFMX10073096,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.5,3.73,0.061538462,0.0024957,0.0371364,292.085,0.0021774,30.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Police Interceptor Utility,LGA00097,0,LFMXT03.33U3,Truck,282,6,LCTWAXNF06,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,26.6,1,Not eqipped,LFMX10071959,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.3,3.73,0.0564,,,425,,20.9,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Police Interceptor Utility,LGA00097,0,LFMXT03.33U3,Truck,282,6,LCTWAXNF06,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,26.6,1,Not eqipped,LFMX10071960,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,3.3,3.73,0.0564,,,406,,15.5,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Police Interceptor Utility,LGA00097,0,LFMXT03.33U3,Truck,282,6,LCTWAXNF06,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,26.6,1,Not eqipped,LFMX10071961,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.3,3.73,0.0564,,,273,,32.5,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Police Interceptor Utility,LGA00097,0,LFMXT03.33U3,Truck,282,6,LCTWAXNF06,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,26.6,1,Not eqipped,LFMX10071962,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,3.3,3.73,0.0564,,,259,,24.3,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Police Interceptor Utility HEV,LGA00073,0,LFMXT03.33F1,Truck,282,6,LCTWBPNB11,SA,Semi-Automatic,10,Y,Part-time 4-Wheel Drive,2,Top gear ratio < 1,5500,26.6,1,Not eqipped,LFMX10060160,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.3,3.73,0.051272727,0.0181508,0.502309,264.252,0.0004984,33.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Police Interceptor Utility HEV,LGA00073,0,LFMXT03.33F1,Truck,282,6,LCTWBPNB11,SA,Semi-Automatic,10,Y,Part-time 4-Wheel Drive,2,Top gear ratio < 1,5500,26.6,1,Not eqipped,LFMX10060488,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.3,3.73,0.051272727,0.0177866,0.587874,296.551,0.0027604,30,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Ranger - Chassis Cab,KLA00007,0,KFMXT02.33MC,Truck,300,4,KTFGN3NA07,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,27.4,1,Not eqipped,KFMX10072823,MFR,Yes,90,US06,61,Tier 2 Cert Gasoline,US06,2.3,3.73,0.057142857,,,499,,17.8,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Ranger - Chassis Cab,KLA00007,1,LFMXT02.33MC,Truck,300,4,KTFGN3NA07,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,27.4,1,Not eqipped,LFMX10072821,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.3,3.73,0.057142857,,,373,,23.8,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Ranger - Chassis Cab,KLA00007,1,LFMXT02.33MC,Truck,300,4,KTFGN3NA07,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,27.4,1,Not eqipped,LFMX10072822,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.3,3.73,0.057142857,,,289,,30.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Ranger - Chassis Cab,KLA00009,0,KFMXT02.33MB,Truck,300,4,KTFGN3NA07,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,27.4,1,Not eqipped,KFMX10056693,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.3,3.73,0.066666667,0.0195584,0.445174,333.268,0.02148,26.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Ranger - Chassis Cab,KLA00009,0,KFMXT02.33MB,Truck,300,4,KTFGN3NA07,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,27.4,1,Not eqipped,KFMX10056694,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.3,3.73,0.066666667,0.0075366,0.047769,233.704,0.0040829,38.1,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Ranger - Super Crew Cab,KLA00189,1,KFMXT02.33MB,Truck,270,4,KTFGN3NA08,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,27,1,Not eqipped,KFMX10072824,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.3,3.73,0.056842105,,,353,,25.2,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Ranger - Super Crew Cab,KLA00189,1,KFMXT02.33MB,Truck,270,4,KTFGN3NA08,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,27,1,Not eqipped,KFMX10072825,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.3,3.73,0.056842105,,,254,,35,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Shelby GT500 Mustang,L5499938,0,LFMXV05.2VEZ,Car,760,8,LCZGH0NA08,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,26.5,1,Not eqipped,LFMX10061138,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,5.2,3.73,0.168888889,0.0778802,0.572863,515.824,0.0989647,17.3,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Shelby GT500 Mustang,L5499938,0,LFMXV05.2VEZ,Car,760,8,LCZGH0NA08,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,26.5,1,Not eqipped,LFMX10061139,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5.2,3.73,0.168888889,0.0446955,0.880718,589.329,0.0153099,15.1,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Shelby GT500 Mustang,L5499938,0,LFMXV05.2VEZ,Car,760,8,LCZGH0NA08,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,26.5,1,Not eqipped,LFMX10061140,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.2,3.73,0.168888889,0.0070888,0.102939,348.549,0.0118473,25.6,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Shelby GT500 Mustang,L5499938,0,LFMXV05.2VEZ,Car,760,8,LCZGH0NA08,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,26.5,1,Not eqipped,LFMX10061141,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,5.2,3.73,0.168888889,0.143505,0.900017,508.14,0.114136,17.5,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Shelby GT500 Mustang,L5499938,0,LFMXV05.2VEZ,Car,760,8,LCZGH0NA08,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,26.5,1,Not eqipped,LFMX10061142,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.2,3.73,0.168888889,0.0085408,0.10479,346.822,0.0087825,25.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Shelby GT500 Mustang,L5499938,0,LFMXV05.2VEZ,Car,760,8,LCZGH0NA08,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,26.5,1,Not eqipped,LFMX10061143,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,5.2,3.73,0.168888889,0.127892,0.765392,505.27,0.105657,17.6,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Shelby GT500 Mustang,L5499938,0,LFMXV05.2VEZ,Car,760,8,LCZGH0NA08,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,26.5,1,Not eqipped,LFMX10061144,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5.2,3.73,0.168888889,0.038823,0.632829,578.493,0.0177436,15.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Shelby GT500 Mustang,L5499938,1,LFMXV05.2VEZ,Car,760,8,LCZGH0NA08,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,26.5,1,Not eqipped,LFMX10061127,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5.2,3.73,0.168888889,0.0482403,0.799459,653.368,0.0112631,13.6,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Shelby GT500 Mustang,L5499938,1,LFMXV05.2VEZ,Car,760,8,LCZGH0NA08,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,26.5,1,Not eqipped,LFMX10061137,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.2,3.73,0.168888889,0.0116705,0.0938903,361.453,0.0158591,24.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072462,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.5,3.73,0.042307692,,,511,,17.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072463,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.5,3.73,0.042307692,,,508,,17.5,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072464,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.5,3.73,0.042307692,,,520,,17.1,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072465,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,3.5,3.73,0.042307692,,,481,,13.1,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072466,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,3.5,3.73,0.042307692,,,477,,13.2,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072467,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,3.5,3.73,0.042307692,,,488,,12.9,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072468,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.5,3.73,0.042307692,,,350,,25.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072469,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.5,3.73,0.042307692,,,349,,25.5,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072470,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.5,3.73,0.042307692,,,361,,24.6,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072471,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,3.5,3.73,0.042307692,,,324,,19.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072472,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,3.5,3.73,0.042307692,,,323,,19.5,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,Transit AWD Wagon Low Roof,LKA00034,0,LFMXT03.55HM,Truck,275,6,LTTHKXNB07,A,Automatic,10,Y,All Wheel Drive,2,Top gear ratio < 1,6500,29.4,1,Not eqipped,LFMX10072473,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,3.5,3.73,0.042307692,,,337,,18.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FFV,THD08822,0,KFMXT02.02MI,Truck,144,4,KCHCXQNB07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069029,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,3.81,0.036,,,285,,31.2,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FFV,THD08822,0,KFMXT02.02MI,Truck,144,4,KCHCXQNB07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069030,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,3.81,0.036,,,285,,31.2,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FFV,THD08822,0,KFMXT02.02MI,Truck,144,4,KCHCXQNB07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069031,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,3.81,0.036,,,205,,43.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FFV,THD08822,0,KFMXT02.02MI,Truck,144,4,KCHCXQNB07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069032,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,3.81,0.036,,,205,,43.4,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FFV,THD08822,0,KFMXT02.02MI,Truck,144,4,KCHCXQNB07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069070,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,2,3.81,0.036,,,277,,22.7,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FFV,THD08822,0,KFMXT02.02MI,Truck,144,4,KCHCXQNB07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069071,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,2,3.81,0.036,,,273,,23.1,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FFV,THD08822,0,KFMXT02.02MI,Truck,144,4,KCHCXQNB07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069072,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,2,3.81,0.036,,,194,,32.5,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FFV,THD08822,0,KFMXT02.02MI,Truck,144,4,KCHCXQNB07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069073,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,2,3.81,0.036,,,192,,32.8,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FWD,THD08831,0,KFMXT02.02NT,Truck,169,4,KCHCXQNA07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069037,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,3.8,0.04225,,,289,,30.8,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FWD,THD08831,0,KFMXT02.02NT,Truck,169,4,KCHCXQNA07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069038,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,3.8,0.04225,,,289,,30.8,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FWD,THD08831,0,KFMXT02.02NT,Truck,169,4,KCHCXQNA07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069041,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,3.8,0.04225,,,204,,43.6,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FWD,THD08831,0,KFMXT02.02NT,Truck,169,4,KCHCXQNA07,SA,Semi-Automatic,6,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,32.2,1,Not eqipped,KFMX10069042,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,3.8,0.04225,,,204,,43.6,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FWD,THD08831,1,KFMXT02.02NT,Truck,169,4,KCHCXQNA07,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,32.2,1,Not eqipped,KFMX10069039,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,3.8,0.039764706,,,293,,30.3,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FWD,THD08831,1,KFMXT02.02NT,Truck,169,4,KCHCXQNA07,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,32.2,1,Not eqipped,KFMX10069040,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,3.8,0.039764706,,,293,,30.3,MPG,N,No averaging
2022,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN FWD,THD08831,1,KFMXT02.02NT,Truck,169,4,KCHCXQNA07,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,32.2,1,Not eqipped,KFMX10069043,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,3.8,0.039764706,,,207,,43,MPG,N,No averaging
