,Model Year,VehMake,VehModel,Test Vehicle ID,Test Veh Configuration Num,Actual Tested Testgroup,VehType,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Displacement,PWR,Axle Ratio,THC,CO,CO2,NOx,FuelEco,Aftertreatment Device Desc,Averaging Method Cd,KMeans_Cluster
1321,2020,CADILLAC,XT5 AWD,206LNV5703,0,LGMXT02.0500,Truck,237,4.0,4,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,24.7,1,Not eqipped,LGMX10061020,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.0,0.052666666699999996,3.47,0.223874,3.50684,392.603,0.039785,22.0,Three-way catalyst,N,2.0
1322,2020,CADILLAC,XT5 AWD,206LNV5703,0,LGMXT02.0500,Truck,237,4.0,4,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,24.7,1,Not eqipped,LGMX10061976,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.052666666699999996,3.47,0.028605000000000002,0.462163,320.461,0.018322,27.6,Three-way catalyst,N,2.0
1323,2020,CADILLAC,XT5 AWD,206LNV5703,0,LGMXT02.0500,Truck,237,4.0,4,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,24.7,1,Not eqipped,LGMX10061977,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.052666666699999996,3.47,0.047442000000000005,1.9215400000000002,221.236,0.025882,39.5,Three-way catalyst,N,2.0
1324,2020,CADILLAC,XT5 AWD,206LNV5703,0,LGMXT02.0500,Truck,237,4.0,4,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,24.7,1,Not eqipped,LGMX10061978,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.052666666699999996,3.47,0.032184,0.605053,313.371,0.018798,28.2,Three-way catalyst,N,2.0
1325,2020,CADILLAC,XT5 AWD,366LNV5700,1,LGMXT03.6151,Truck,310,6.0,47,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,24.8,1,Not eqipped,LGMX10060486,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,0.06526315790000001,3.49,0.041500999999999996,0.612384,400.88800000000003,0.004154,22.0,Three-way catalyst,N,2.0
1326,2020,CADILLAC,XT5 AWD,366LNV5700,1,LGMXT03.6151,Truck,310,6.0,47,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,24.8,1,Not eqipped,LGMX10060511,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,0.06526315790000001,3.49,0.012445,0.053782,250.456,0.003348,35.4,Three-way catalyst,N,2.0
1327,2020,CADILLAC,XT5 FWD,206LNS5224,0,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10062375,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,0.055764705899999996,3.47,0.032755,0.659181,342.014,0.00599,25.8,Three-way catalyst,N,2.0
1328,2020,CADILLAC,XT5 FWD,206LNS5224,0,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10062376,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.0,0.055764705899999996,3.47,0.035676,0.399562,404.111,0.019869,21.9,Three-way catalyst,N,2.0
1329,2020,CADILLAC,XT5 FWD,206LNS5224,0,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10062377,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.0,0.055764705899999996,3.47,0.247738,3.1214,399.066,0.035343,21.7,Three-way catalyst,N,2.0
1330,2020,CADILLAC,XT5 FWD,206LNS5224,0,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10062438,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.055764705899999996,3.47,0.028678,0.488084,310.253,0.015234000000000001,28.5,Three-way catalyst,N,2.0
1331,2020,CADILLAC,XT5 FWD,206LNS5224,0,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10062439,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.055764705899999996,3.47,0.028035,0.738085,214.128,0.0068709999999999995,41.1,Three-way catalyst,N,2.0
1332,2020,CADILLAC,XT5 FWD,206LNV5703,1,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10061022,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,0.055764705899999996,3.47,0.08075299999999999,3.11726,341.92800000000005,0.016674,25.5,Three-way catalyst,N,2.0
1333,2020,CADILLAC,XT5 FWD,206LNV5703,1,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10061023,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.055764705899999996,3.47,0.030952999999999998,0.751467,308.67400000000004,0.014853,28.5,Three-way catalyst,N,2.0
1334,2020,CADILLAC,XT5 FWD,206LNV5703,1,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10061024,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.0,0.055764705899999996,3.47,0.03734,0.537705,387.995,0.020166,22.8,Three-way catalyst,N,2.0
1335,2020,CADILLAC,XT5 FWD,206LNV5703,1,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10061025,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.0,0.055764705899999996,3.47,0.23523400000000003,3.4529199999999998,385.52,0.039928,22.4,Three-way catalyst,N,2.0
1336,2020,CADILLAC,XT5 FWD,206LNV5703,1,LGMXT02.0500,Truck,237,4.0,3,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.7,1,Not eqipped,LGMX10061898,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.055764705899999996,3.47,0.06325599999999999,2.9666799999999998,209.33700000000002,0.049324,41.4,Three-way catalyst,N,2.0
1337,2020,CADILLAC,XT5 FWD,366LNV5700,0,LGMXT03.6151,Truck,310,6.0,46,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,24.6,1,Not eqipped,LGMX10060484,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,0.0688888889,3.49,0.024775,0.322153,389.086,0.002941,22.7,Three-way catalyst,N,2.0
1338,2020,CADILLAC,XT5 FWD,366LNV5700,0,LGMXT03.6151,Truck,310,6.0,46,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,24.6,1,Not eqipped,LGMX10060510,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,0.0688888889,3.49,0.011156000000000001,0.036215,238.264,0.0031320000000000002,37.2,Three-way catalyst,N,2.0
1339,2020,CADILLAC,XT6 AWD,366LNV4731,1,LGMXT03.6151,Truck,310,6.0,51,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,24.8,1,Not eqipped,LGMX10057925,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,0.062,3.49,0.035704,0.542792,408.56,0.006323,21.8,Three-way catalyst,N,2.0
1340,2020,CADILLAC,XT6 AWD,366LNV4731,1,LGMXT03.6151,Truck,310,6.0,51,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,24.8,1,Not eqipped,LGMX10058036,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,0.062,3.49,0.006058,0.025983,260.634,0.0043560000000000005,34.2,Three-way catalyst,N,2.0
1341,2020,CADILLAC,XT6 FWD,366LNV4731,0,LGMXT03.6151,Truck,310,6.0,50,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,24.8,1,Not eqipped,LGMX10057923,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,0.06526315790000001,3.49,0.046881,0.8214540000000001,405.54699999999997,0.005457,21.9,Three-way catalyst,N,2.0
1342,2020,CADILLAC,XT6 FWD,366LNV4731,0,LGMXT03.6151,Truck,310,6.0,50,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,24.8,1,Not eqipped,LGMX10058038,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,0.06526315790000001,3.49,0.009023,0.06575800000000001,249.62900000000002,0.0056240000000000005,35.7,Three-way catalyst,N,2.0
1343,2020,CHEVROLET,BLAZER FWD,251KNV5533,0,KGMXT02.5201,Truck,193,4.0,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,27.2,1,Not eqipped,KGMX10056448,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.5,0.045411764699999996,3.8,0.006556,3.79841,362.18300000000005,0.015505000000000001,24.2,Three-way catalyst,N,2.0
1344,2020,CHEVROLET,BLAZER FWD,251KNV5533,0,KGMXT02.5201,Truck,193,4.0,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,27.2,1,Not eqipped,KGMX10056631,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.5,0.045411764699999996,3.8,0.007826000000000001,0.710484,321.033,0.026583999999999997,27.7,Three-way catalyst,N,2.0
1345,2020,CHEVROLET,BLAZER FWD,251KNV5533,0,KGMXT02.5201,Truck,193,4.0,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,27.2,1,Not eqipped,KGMX10056631,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.5,0.045411764699999996,3.8,0.007826000000000001,0.710484,321.033,0.026583999999999997,27.7,Three-way catalyst,N,2.0
1346,2020,CHEVROLET,BLAZER FWD,251KNV5533,0,KGMXT02.5201,Truck,193,4.0,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,27.2,1,Not eqipped,KGMX10056632,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.5,0.045411764699999996,3.8,0.003032,0.35688200000000003,223.102,0.003942,39.8,Three-way catalyst,N,2.0
1347,2020,CHEVROLET,BLAZER FWD,251KNV5533,0,KGMXT02.5201,Truck,193,4.0,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,27.2,1,Not eqipped,KGMX10056632,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.5,0.045411764699999996,3.8,0.003032,0.35688200000000003,223.102,0.003942,39.8,Three-way catalyst,N,2.0
1348,2020,CHEVROLET,BLAZER FWD,251KNV5533,0,KGMXT02.5201,Truck,193,4.0,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,27.2,1,Not eqipped,KGMX10059525,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.5,0.045411764699999996,3.8,0.150248,2.15658,387.131,0.006848999999999999,22.6,Three-way catalyst,N,2.0
1349,2020,CHEVROLET,BLAZER FWD,251KNV5533,0,KGMXT02.5201,Truck,193,4.0,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,27.2,1,Not eqipped,KGMX10059526,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.5,0.045411764699999996,3.8,0.006368,0.9097209999999999,435.668,0.03053,20.4,Three-way catalyst,N,2.0
1350,2020,CHEVROLET,BLAZER FWD,251KNV5533,0,KGMXT02.5201,Truck,193,4.0,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,27.2,1,Not eqipped,KGMX10059526,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.5,0.045411764699999996,3.8,0.006368,0.9097209999999999,435.668,0.03053,20.4,Three-way catalyst,N,2.0
1351,2020,CHEVROLET,BLAZER FWD,361LNV5656,0,LGMXT03.6151,Truck,308,6.0,48,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,25.0,1,Not eqipped,LGMX10060986,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,0.0724705882,3.49,0.038301,0.309755,378.914,0.0010019999999999999,23.3,Three-way catalyst,N,2.0
1352,2020,CHEVROLET,BLAZER FWD,361LNV5656,0,LGMXT03.6151,Truck,308,6.0,48,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,25.0,1,Not eqipped,LGMX91004420,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,0.0724705882,3.49,0.0055501000000000005,0.018993,238.9949793,0.0010886,37.3,Three-way catalyst,N,2.0
1355,2020,CHEVROLET,C10 SILVERADO 2WD,27KPKNT328,1,KGMXT02.7100,Truck,310,4.0,2A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.4,1,Not eqipped,KGMX10055935,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.7,0.062,3.42,0.013719,0.452245,355.356,0.014934999999999999,25.0,Three-way catalyst,N,2.0
1356,2020,CHEVROLET,C10 SILVERADO 2WD,27KPKNT328,1,KGMXT02.7100,Truck,310,4.0,2A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.4,1,Not eqipped,KGMX91004057,EPA,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.7,0.062,3.42,0.017667099999999998,1.5881505,430.23423590000004,0.0073151000000000015,20.6,Three-way catalyst,N,2.0
1357,2020,CHEVROLET,C10 SILVERADO 2WD,27KPKNT328,1,KGMXT02.7100,Truck,310,4.0,2A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.4,1,Not eqipped,KGMX91004058,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.7,0.062,3.42,0.010064799999999999,0.24049,240.09455240000003,0.007606699999999999,37.1,Three-way catalyst,N,2.0
1358,2020,CHEVROLET,C10 SILVERADO 2WD,30CPKV1762,3,KGMXT03.0352,Truck,275,6.0,1,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,22.7,1,Not eqipped,KGMX91004234,EPA,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,3.0,0.0523809524,3.23,0.0038724000000000002,0.0,216.18905640000003,0.0017509000000000001,47.1,Other,N,2.0
